x,y,ID,polyid,stockid,abulast,abulastvar,trmean,trvar
-821761.579047765,492680.396688611,547,OA00,1,41.6759654098602,10726.546824503,-0.943414850267017,17.9390127279999
-806446.575409781,493699.900977887,563,OA01,1,11.5131119748216,778.570889806017,-0.0392654402765229,1.00960213017269
-798553.691942223,491369.551509002,564,OA02,1,212.525395521666,493733.576862528,12.6332873236972,207.62502155038
-821522.579120457,479946.901109915,565,OA03,1,48.3678934393238,10476.7709817223,0.104297504871156,16.1692547197153
-703930.635893828,523152.761073604,1059,OB03,1,9.6673078432039,629.060761429971,0.31598560043957,0.662476755374559
-720319.720587596,516809.519378348,1060,OB04,1,177.76552278733,132473.492441613,3.39477383530277,192.351390519662
-721217.06153663,512218.118541287,1061,OB05,1,62.1732945641639,28305.8887374098,2.01501984142314,24.4362536488151
-739809.019792442,514293.960914366,651,OB06,1,212.473288894824,336789.251876359,1.02686200602008,239.733060161826
-747305.477947448,530029.654834058,652,OB07,1,76.6100181074185,40759.5246600599,0.950572596841218,42.6182752433658
-755255.3665443,532992.339470708,653,OB08,1,77.375046580786,43039.2014179961,0.41901792323315,62.8917709612807
-771169.307901829,519410.413415502,795,OB09,1,2.41722744734594,22.0714498779734,-0.00240157453276338,0.0393063519114269
-784765.889817959,528114.768678468,654,OB10,1,6.034784839169,173.177350341722,0.0423653972370507,0.355447683632209
-768786.278221103,529768.600876303,796,OB11,1,1.7025649625261,13.9954674312428,-0.00230176862877283,0.021293038864007
-792480.359619892,513050.807080633,655,OB12,1,241.682839701185,306632.112607005,0.89426582909273,367.607741611473
-803837.534364284,505986.181934084,540,OB13,1,103.553863620129,52183.9871908223,1.9943593140776,84.8928643187695
-823180.174752816,509013.765728782,819,OB14,1,13.7291435780667,1006.68157911471,-0.574208955547269,1.47749450868742
-808735.992086089,514027.982879696,820,OB15,1,27.6066770329283,5633.98383293727,0.810746139167834,6.11223778873451
-837874.406209203,471579.884005862,566,PA00,1,31.1312916538626,7508.91035878942,-1.09940161528584,6.96716697423884
-849727.749987337,465204.430396033,567,PA01,1,35.9470151164856,29977.8557358386,-0.262196338370611,13.3482762579503
-866005.122960956,464868.035239289,568,PA02,1,34.4171664229452,5640.60700839412,0.279219175245034,10.2199261579178
-893765.118200127,456258.159898712,569,PA03,1,106.369505143842,75902.5711364293,-0.678550290762758,75.7884775541183
-914218.265616699,458280.213845201,570,PA04,1,78.5851177645601,35541.0339995059,3.52698467695293,42.5059507444503
-902628.070498086,467073.952308405,662,PA05,1,21.6373580326114,2581.44783356887,0.593836377957934,4.42900076618671
-886710.766490799,469471.937657421,808,PA06,1,10.126431873204,514.617211351793,-0.0003396959653279,0.743266606795228
-875150.87393787,472411.174020514,809,PA07,1,149.031809145777,94742.5352326558,7.05530096530205,120.922133332363
-864426.572511051,479628.922333776,810,PA08,1,8.93392267373932,368.508338128371,-0.470252328001166,0.518670307443496
-857249.98002195,489587.154481327,811,PA09,1,9.95970917556283,504.220477915153,0.414116242121405,0.783864980378494
-842336.864395403,489633.930015419,812,PA10,1,28.6963415383088,7117.77177049521,0.221781528559165,6.41457690276978
-851874.63569276,500556.131658925,813,PA11,1,34.7531366151058,6067.53587119889,0.652810242010349,10.1320226056919
-917585.815728114,473101.08439448,821,PA12,1,155.362106184903,188278.010975602,5.39375014689516,102.095259530038
-942078.469434558,461800.898409469,1270,PA13,1,0.0011981735357932,0.0000096484107138624,0.000000788859458157481,0.0000000129533575639903
-963811.238823978,446497.880950143,985,PA14,1,66.9226531998967,29715.152139633,1.85297175407543,37.6033129852155
-967163.415535677,435495.991010375,1271,PA15,1,16.839173225035,1308.71487030619,-0.135956447473871,2.4614472603206
-983489.757297438,447144.359731954,989,PA16,1,7.69193852723152,427.428803505937,0.0936065763506543,0.39835436357561
-979277.953984338,461517.001444665,1037,PA17,1,3.4387044961512,51.9582022332804,0.0493370699094952,0.0624190356737599
-957920.721339853,467232.341426289,1038,PA18,1,5.74303726902829,180.334406122438,-0.209013366865494,0.241378986956139
-949029.109356693,483188.446723535,1039,PA19,1,8.99959641098861,469.051227968721,0.514661547466138,0.600540514849114
-924276.502524558,489841.14645541,1040,PA20,1,13.7240696402036,1647.73667206906,1.1211741364378,1.86115376584941
-926619.184737442,458992.708770215,1083,PA21,1,0.20007890672025,0.226645186663005,-0.00390705381955315,0.000378567954239562
-856779.844264539,515220.189116953,814,PB00,1,13.7885811295654,779.181298891799,-0.231571961565749,1.47309561669836
-834637.134861719,522460.19065169,818,PB01,1,21.821909434864,3761.59826205532,1.48045444044742,3.12399677390098
-916746.730203901,533023.090375846,1263,PB02,1,0.00104683673446284,0.0000063976843673724,0.000000423547409331812,0.0000000104159450682356
-987592.652042023,435104.221695025,987,QA00,1,3.37179846743028,39.399469535272,-0.0863315320419718,0.106710250500768
-1006854.57932965,430337.655536257,1086,QA01,1,88.2934825580874,49980.0099536261,-1.17808188433544,54.5340790364249
-997333.165335843,439453.011905021,988,QA02,1,74.6718955928366,25785.9877781202,-0.0981149088422741,50.3530959311272
-1048514.69052854,455728.680661862,1041,QA03,1,46.2085687661169,14241.4220033346,-0.721850450389195,18.0035953543734
-1054120.46692181,441695.308658802,1093,QA04,1,38.933407342725,6416.15978483974,0.569916445106932,11.8024756554535
-1064708.61459907,439510.857468949,1094,QA05,1,8.18793936883712,300.265856439622,0.120675028256879,0.518865814462424
-1073404.91205967,450557.172803163,1042,QA06,1,18.4874504914165,1449.16870540076,-0.0655891119994009,2.83514929175981
-1081558.04631476,436367.982488636,1095,QA07,1,8.09847340332225,326.463900803032,-0.0478495438934286,0.534899757256308
-1124275.07232903,435730.332353312,1096,QA08,1,9.18717179839722,470.722235867937,0.363116296266278,0.682901863971701
-1122735.52269231,428681.742789837,1097,QA09,1,17.9052607812974,1055.61013892133,0.19040076980274,2.24956787363031
-1153754.68591899,434012.012294195,1108,RA00,1,1.79052880636512,26.8250621610698,-0.0206175171782519,0.0362720336146964
-1163712.78371111,427035.662157264,1109,RA01,1,25.4464010412712,3362.82988691638,0.316172395500297,5.24883948116126
-1247581.57130277,435121.000274892,1296,RA02,1,0.00086344444370437,0.0000100194376193122,0.00000178840557172693,0.00000000837571713160516
-1249707.28812871,426944.125516776,1110,RA03,1,6.36367220417995,255.254000632503,0.156411452603352,0.408510985465631
-1299096.66945486,417113.860967647,1111,SA00,1,48.2484687696219,12889.0472143448,-1.5434299106989,27.4461097263372
-1324717.18406895,421843.186575625,1112,SA02,1,11.5533071885403,454.877226254065,-0.476343247514144,0.988273615184868
-1348623.63622438,431958.579839394,1100,SA03,1,5.61803922440121,188.931453917529,-0.136073786535889,0.324674673947714
-1345560.25656979,437279.815783078,1101,SA04,1,7.98441055565134,241.307640138275,-0.301771741459557,0.448146884541442
-1322266.90800697,429819.396830672,1102,SA05,1,13.3212336563299,772.300744032789,-0.205210691544359,1.06189525170695
-1301059.02969525,421247.680023693,1103,SA06,1,11.3173601089359,632.513962791679,-0.0544807801961179,1.30121717763365
-1361294.67138366,449959.888160415,1276,SA07,1,0.000960637538636929,0.00000306096556757031,0.00000535381268062792,0.00000000816547185600478
-1353152.51717091,467220.965945432,265,SA08,1,1.78955193671727,20.0589130511779,-0.0423691499835156,0.037761307338808
-1372597.28223405,469307.602862079,266,SA09,1,0.249285380814248,0.380145755796246,-0.00114016224290107,0.000591836666055701
-1369329.8371655,461780.848411564,1277,SA10,1,0.000758777517842893,0.00000384571677057494,0.00000263857189719691,0.00000000694291063987035
-1381931.83472963,456505.170371892,1077,SA11,1,1.0725892778258,6.63953775457151,0.00891928897980041,0.00873016010394839
-1395703.91114937,458777.015755181,1141,SA12,1,5.34640347507645,185.621332014749,-0.263819100312006,0.284343868866241
-1395932.77299751,452716.906778754,1290,SA13,1,0.000877452992782444,0.00000309593526673869,0.000000686728393888187,0.00000000626906377624288
-1414970.44968208,455112.295749587,1142,SA14,1,12.0397309598297,1024.99325639882,-0.538971494746109,1.56149493949665
-1426182.54721426,474300.56791298,1143,SA15,1,4.72017148764668,144.634026243619,-0.185415567097733,0.208953513087573
-1433983.87799277,456104.272419078,1144,SA16,1,13.2677238568619,1104.08027934281,-0.515440531252575,1.05653422846156
-1435939.03654452,452793.454147352,1162,SA17,1,0.263455767401977,0.45407177891751,-0.00417138853092536,0.000751082247928082
-1416058.40136811,448527.614116506,1163,SA18,1,19.7917903578947,1738.74133363694,0.785413457372427,4.52703818276103
-1399495.86326462,444810.283357285,1164,SA19,1,15.7162317967054,987.335630254707,0.304352176461826,1.65020806244929
-1388958.08231391,442674.314170802,1165,SA20,1,13.8237158807202,662.743613679648,0.29684579045704,1.60790564063051
-1375296.11458965,444206.956174977,1166,SA21,1,5.86370757514769,243.440856890499,0.200182635168623,0.322577211441856
-1452480.81588664,477364.474616411,1160,TA00,1,0.973023447131679,4.83267891400617,-0.0221914517678881,0.0095821728819553
-1455057.33199595,456080.22823677,1161,TA01,1,3.66450405604611,65.9918135197968,-0.0509135929566847,0.143951101456332
-1472130.76595027,459132.25780301,1167,TA02,1,10.2349536682198,1344.39361303038,-0.189450711538944,1.1068979780566
-1492891.23601457,480300.917156167,1105,TA03,1,3.20854800053065,67.6649292325405,-0.121220207240794,0.108515604154978
-1497656.48134974,473221.947004472,1107,TA04,1,0.853639622182448,5.57483441578141,-0.0186163933109346,0.00656959718804043
-1494048.56447408,465615.924916085,1066,TA05,1,4.22431372279034,100.956528851397,-0.183192422140911,0.16728360320394
-1500470.48053353,467646.398464731,1168,TA06,1,1.87279343693874,15.7123949840279,-0.021718849353248,0.0295767006744059
-1496085.63288742,458436.285174585,1169,TA07,1,3.46037627134204,93.2620445229002,-0.0353688402626553,0.150797996875574
-1480572.83475587,459617.977910001,1175,TA08,1,5.69082806906203,201.009737374879,-0.166009526523562,0.357911788290185
-1483778.58966037,465911.509513116,1179,TA09,1,2.91828039124389,43.2706058399081,0.0115646837125336,0.0891811943720513
-1502433.76649806,456729.567816156,1184,TA10,1,7.08646049841464,285.450418054462,-0.0723515348584046,0.386022373933778
-1510500.25911768,456612.925818015,1185,TA11,1,13.2810265140889,969.162954670058,-0.334532952818247,1.98568616816432
-1504093.94951126,452629.166045174,1297,TA12,1,0.000552971270401142,0.00000198602232202711,-0.00000345765369465243,0.00000000387585758135076
-1519965.20055487,461763.271745054,1298,TA13,1,0.000594162188607675,0.00000240768005339984,0.00000169480830968436,0.00000000350974293313591
-1522289.46109737,453676.691196429,1223,TA14,1,9.57146680304175,321.162995980562,-0.0368642524221862,0.625144310914441
-1537475.87020197,453152.973528561,1224,TA15,1,3.60807694216376,110.379534241659,-0.00596486248191397,0.110204240646415
-1552690.74761172,450766.000562117,1225,TA16,1,3.3343040395813,51.0107551735092,-0.0222495275076528,0.111924053788845
-1559918.01066469,454885.355716138,1029,TA17,1,0.000571704273871198,0.00000159057397041066,0.00000164721036297183,0.00000000337910440751078
-1562624.04949623,458730.018710859,1176,TA18,1,13.5425808065704,1234.10065434147,0.426940030712658,1.59156264244778
-1551683.26104144,468197.289245636,1177,TA19,1,10.5490818356393,676.879694383947,0.215058583021685,1.30049538900703
-1540329.80359108,479299.513001024,1292,TA20,1,1.67388865425277,13.6037220584338,-0.0119651131393799,0.0217661874866151
-1532027.22455869,471339.970771415,1178,TA21,1,45.6652651411368,7687.48990686158,-0.41738051477509,14.1843960572298
-1569313.4826788,476755.841022475,1180,TA22,1,43.3589648534349,71836.9623577025,0.0914738158428595,16.0448102240635
-1584199.09484646,468972.160898929,1181,TA23,1,28.7958787659701,6903.67690351664,0.0787209927815677,7.02372990797083
-1593992.59584514,477686.159110578,1183,TA24,1,3.16020288305995,58.7349010545331,0.0447129885809978,0.0834935759163176
-1586417.58909708,493165.811161855,1186,TA25,1,3.79426790636372,48.8087679027721,-0.053863907175657,0.111690522760371
-1572258.75004581,484683.52559915,1299,TA26,1,1.50461725393216,16.8459502152228,0.00868144983044095,0.0299159036264912
-1606634.64076107,476241.479521619,1182,UA00,1,79.2516747369157,25261.3861662764,-0.574857619856447,49.9576717156962
-1610349.57899043,490339.989684126,1187,UA01,1,1.82978126618275,17.0034334781666,-0.0073229880367555,0.0232057872935079
-1627248.14270752,477517.513098826,1188,UA02,1,20.0573330829582,2245.21875140443,0.339125162640276,3.13122544497254
-1635930.20101584,485041.916444652,1189,UA03,1,46.0886488859858,9380.28324510883,-0.406064398347825,19.302139864217
-1632625.56944458,498053.972638813,1300,UA04,1,0.000425797960696536,0.000000948608161569403,-0.000000938930026424981,0.0000000014790708314945
-1704849.18335078,499602.617253458,1201,UA05,1,1.80230230950847,16.6850426591751,-0.0258623766749139,0.0287435446039081
-1681994.46804523,490273.315388771,1216,UA06,1,93.4686895804387,42849.3315564831,-0.109002171642791,74.7841697851909
-1660022.07354006,469631.48390518,1098,UA07,1,0.985578817030399,7.52592193401916,-0.000901462510907892,0.0097533171005886
-1708150.20138055,474816.332674725,1099,UA08,1,6.36887259302655,276.872871887826,-0.0761712867126158,0.315080563161683
-1721770.20286394,468555.236089877,1079,UA09,1,8.45086247941449,564.148892839241,0.000894067899776234,0.61568147812577
-1703955.88248019,484716.52860374,1170,UA10,1,2.04201413038592,18.6759994325645,-0.0075496603144243,0.036237203992984
-1623755.29817182,504210.271778599,1190,UB00,1,0.990310013495512,7.97892422289455,0.0120721845497784,0.0101265941287323
-1680435.6101366,515411.628860562,1301,UB01,1,0.000417252709147617,0.00000052426220555891,0.0000000208865669396996,0.0000000011021021654002
-1810945.90069014,562454.997500312,1218,VB00,1,0.504000634584731,1.06577912652292,-0.00257086412302152,0.00218944472028673
-1780587.60130307,572596.912656746,1219,VB01,1,2.54993639791369,36.5060244922222,-0.0213039857320267,0.0622792826737909
-1768792.71200317,572861.05168844,1028,VB02,1,0.000310425021235747,0.000000626404523454349,0.000000887991895199993,0.000000000832012282301348
-1844518.9014263,564606.060345836,1220,VB03,1,3.96997788996801,107.954486155145,-0.075272434614006,0.188771300895497
-1843879.4104386,557193.509597179,1221,VB04,1,6.19102027859776,199.962131085298,-0.17185219445611,0.496717778131823
-1830196.60969758,534126.548030541,1226,VB05,1,27.1838551612709,4972.87596073086,-0.0840632500941014,7.8284599716346
-1816518.30363502,522132.014074786,1303,VB06,1,8.57021374223472,282.331774720478,-0.13104528643439,0.506589662031897
-1825237.87602034,534700.899713572,1227,VB07,1,4.59951765591162,244.180036790262,0.00340009902438658,0.173544034159575
-1832394.67218996,550557.990833641,1089,VB08,1,3.88141061753124,75.0385831546924,0.0804875332254026,0.131005138631197
-1865983.26225601,594087.520841401,1090,VB09,1,32.327873115745,5302.79202273065,-0.294266819700614,7.90972558057993
-1854720.53554026,601066.128172607,830,VB10,1,15.3612642449296,916.993786727377,0.0114524845553652,2.06733202710787
-1845959.58091253,602572.450568555,831,VB11,1,14.3652218190735,1130.79200891757,-0.11298071053983,1.54167612721224
-1857197.25371629,610191.897172007,1305,VB12,1,0.000210328844579347,0.000000267688374206386,0.0000000994774463085177,0.000000000358530652067919
-1866060.76109018,620407.711402796,1306,VB13,1,0.000202602208304003,0.00000025701123024665,0.000000424538338898074,0.000000000360851137557707
-1880211.16014367,610324.220915363,1024,VB14,1,9.91128558996395,560.042160300599,-0.0217779239976279,1.10968283424454
-1892853.73580333,623144.446120886,1202,VB15,1,3.30240520342456,65.062971034123,-0.0308590204956366,0.0954915557114667
-1905281.61384322,628106.44228466,1091,VB16,1,7.27105960148273,334.432870584851,-0.0754380378294435,0.577149765933711
-1898608.64376675,637414.897560543,1230,VB17,1,10.7606952814456,560.04378333327,-0.0890483457994821,0.833858010365936
-1922047.91121167,627818.887149995,1228,WB00,1,2.97711164847265,50.8039624659899,-0.0557668935318105,0.113497241551793
-1926415.22860792,632834.079167305,1229,WB01,1,4.22617809454252,108.614551028822,0.0191116134301264,0.169753536639921
-1988362.2861753,718664.720469202,1025,WC00,1,0.000125175662348207,0.0000000575101563423857,0.000000197649519666012,0.000000000122361544157933
-2084809.29726573,813599.830472307,1044,XD00,1,21.3821647691014,4038.2268999237,-0.164352959321036,3.92900592794931
-2117657.2512007,798009.666775021,1203,XD01,1,24.2112576958116,2678.25487307924,-0.252940141896926,4.11276929192093
-2131700.88190559,803577.143214659,1027,XD02,1,0.0000999192078280863,0.0000000652141686692694,-0.000000676616615919084,0.0000000000796341558525214
-2130949.77515301,794073.99371381,1204,XD03,1,4.82663760717577,182.673680924328,-0.227922177526246,0.230818188368996
-2124613.97015329,846445.221734483,978,XD04,1,16.4593715589488,1492.21842546286,-0.169804332801344,2.2771144833874
-2122290.76340333,855882.172070877,979,XD05,1,6.10516676442235,415.694932233199,-0.253257922857777,0.279117614545179
-2133428.85698462,871843.043435095,1264,XD06,1,0.0000634651965822656,0.0000000159153088699628,0.00000012730716603677,0.0000000000218239388020852
-2155965.71735501,883136.80029324,1266,XD07,1,3.28850484583613,56.092506702173,0.00968805197263595,0.0684286883812969
-2158464.28118453,873006.659987924,980,XD08,1,10.2714913055564,656.088041370534,-0.466803580537887,0.877267053043281
-2153876.13344622,858531.524121715,1267,XD09,1,0.0000213317473573162,0.00000000328885734514858,-0.00000000153763672982179,0.00000000000392617424120531
-2141168.53435359,851502.659568054,1048,XD10,1,1.14668458579311,27.0667178333684,-0.0283123045807854,0.00925216589939076
-205016.854437875,919613.935426595,489,KE00,3,1560.53429466389,65016433.5023538,175.569572663049,20299.5844324979
-201368.760410456,947416.472103021,1265,KE01,3,0.000504435781617476,0.0000152255956599289,0.00000154493832858644,0.0000000194912039525647
-191349.326152344,964144.758504666,492,KE02,3,6.5081195573143,1074.55387941474,-0.965638310774715,2.36715874984903
-184424.469599605,981527.934890584,1023,KE03,3,95.5122683117941,143216.218719805,17.0614144840575,45.4748584245721
-201207.202236219,971423.222343405,493,KE04,3,859.52933746291,15358749.2448101,90.6244525981049,3921.45229816603
-353427.593577035,742690.616360264,772,LC31,3,0.000532255384540402,0.00000852943661305141,0.00000808684083718338,0.0000000204766290124946
-328554.460195213,754132.932349971,624,LC32,3,621.703433942854,8390881.19313777,57.9543289128594,3169.81845723247
-299202.864724467,770776.685676682,625,LC33,3,2003.58914348146,214940962.045839,-295.512359814179,37348.4065654167
-287562.948781565,769000.821706952,773,LC34,3,0.000460152256083971,0.0000142691161924073,-0.000000167505752573078,0.0000000150829840653826
-274720.553012962,798671.92068652,774,LD00,3,0.000480484501861981,0.00000693997002273149,-0.000000759818732769999,0.0000000172403740929766
-249948.441779348,820694.445176443,626,LD01,3,239.318329261732,1844253.1236229,-23.8020610550092,611.000032696802
-221222.124487272,844868.330276593,627,LD02,3,1239.29133403443,49010308.5766736,-63.3788280728559,7617.19288127279
-217520.374294589,871549.039142262,775,LD03,3,0.000548247657944987,0.00000890238609778335,0.00000709642366561021,0.0000000132868455618915
-211663.922416895,900757.233660865,776,LD04,3,0.000371914948756516,0.00000905725764891822,0.00000295791581542683,0.0000000146635872229394
-264505.042728927,997016.794663354,784,LE02,3,0.000443774989080559,0.00000540501990544652,0.0000029433059019836,0.0000000137683629526306
-276771.30531912,976801.341617097,785,LE03,3,0.000444839519164044,0.000014324721726713,0.00000650074583449963,0.0000000117490795914513
-286352.019233415,950182.369686077,494,LE04,3,0.000401630495849909,0.00000523315426573197,0.00000135716341960266,0.0000000125810663728776
-303730.162751368,970343.258994451,495,LE05,3,0.000383331808605611,0.00000736814044439306,0.00000406976501961225,0.0000000118700469661432
-318444.62453912,996006.488226982,786,LE06,3,0.000405327368256287,0.00000546384607310288,0.00000651549023787293,0.0000000133572313518278
-332188.670997159,998038.103397527,496,LE07,3,63.2285879805231,189458.326878878,3.31996976935211,178.728827537748
-344473.435493543,997994.051220217,501,LE09,3,11.6527990152052,3737.62428594766,0.894497801835242,3.05502486434588
-361129.05021293,983100.835231864,502,LE10,3,118.338748363764,342784.222429442,1.82606204785765,432.992185331062
-357610.059950444,1010519.50613502,503,LE11,3,7.38337167352924,1837.61217063728,-2.87458205120618,4.19244888188184
-500327.643867754,673282.267473642,1053,MC06,3,160.540671421148,733010.648750717,7.75504547389059,1196.12783511875
-473283.217714045,684728.343320164,1269,MC07,3,0.000350721869747218,0.00000588452012565056,0.00000312886482944266,0.00000000770497739318936
-447788.861161438,687180.132535872,1054,MC08,3,982.080566207224,21525701.8673914,15.7120920040722,4466.90021712376
-430895.394385386,684565.314392572,1055,MC09,3,402.566402921242,3105924.97473315,-34.8443951712807,1639.62478078351
-428620.405320733,678263.678050997,1056,MC10,3,1043.579849416,26686434.790468,10.1378778653156,2653.38372504722
-424075.655953233,661995.978417873,1057,MC11,3,158.103507830612,685679.306677503,6.94737542608793,697.105592634533
-412296.267275113,670942.927215873,1058,MC12,3,410.688523984306,6963290.58434658,-21.9071588688844,2211.26957704513
-395452.239932829,664939.923037939,621,MC13,3,82.5147336101042,289447.912037876,14.7706361211379,225.296072810931
-406207.466897595,682854.726089546,622,MC14,3,0.00032152053073443,0.00000251231662658705,0.00000464682181463363,0.00000000601188740115109
-395694.075778344,708040.476485912,623,MC15,3,5.97206458030232,1107.63386204533,-2.32201205284532,3.14712089609519
-375646.265080513,727858.294045119,771,MC16,3,0.00026969390873349,0.00000484630909990018,0.00000398615799855848,0.0000000054550672137949
-369577.560041561,986290.265013545,438,ME00,3,79.1747882449484,333844.264914041,4.88716983893712,223.535874892549
-376027.128234539,1016699.38649413,787,ME01,3,0.000260996782634182,0.00000368100723068257,0.00000411196478569042,0.00000000528840124703479
-394961.103864909,993718.814880019,636,ME02,3,21.1051790011252,12106.8967057218,-1.55703034573917,15.5803915096555
-409609.625078352,985108.072949917,790,ME03,3,2.83332497276708,158.806540136657,-0.155986186636626,0.443086996149383
-406539.695327983,973225.975053535,637,ME04,3,269.871049771014,2167533.35200292,19.6453983996094,2278.2267051635
-390992.641810947,987711.653176929,638,ME05,3,1.00601045452118,31.3526219352326,-0.321927527944157,0.0709041529505678
-398773.732388794,1004278.32668802,791,ME06,3,0.000224182828676641,0.00000313648280280361,0.00000855841176948314,0.00000000427857903079069
-420469.28139376,993566.514884428,639,ME07,3,3.89114057532702,537.598284131402,0.251780770985959,0.411615136336822
-435565.316325759,982803.965008909,640,ME08,3,34.3768870939506,37568.7250210606,0.843132996694749,45.712729993368
-447566.297332995,981094.818985174,641,ME09,3,198.304194341912,1173936.81828926,-2.15003326689123,1005.01075054777
-463203.265257607,987274.743849548,647,ME10,3,39.5180630828546,49026.7267726791,7.67357095381344,71.6447860457259
-456957.365271013,991990.573714663,648,ME11,3,1.37230678975306,46.5873586483699,-0.1834133734435,0.134815181772892
-444150.29986368,1002495.24930306,649,ME12,3,135.900034523871,446618.138933046,19.9996059650684,639.627631838621
-446189.999419179,1020346.3875201,793,ME13,3,0.000146376470577922,0.00000289709360313599,0.000000797416602342461,0.0000000020122942895244
-451489.427925294,1040395.09686848,650,ME15,3,0.000157267519839953,0.00000102744828817411,-0.00000126539751445213,0.00000000190174252462524
-365363.144232808,972371.002069885,1043,ME16,3,0.205965906728448,0.907074884213916,-0.00401188805553333,0.00175259492278514
-596568.344541253,584679.474039222,1002,NB11,3,0.331516105661687,2.5410378116975,-0.0571976531063701,0.0103425765483572
-592323.614600941,594293.673142825,1004,NB12,3,129.481196532923,723525.849603908,14.945095195066,872.304982114363
-598681.17643434,604883.797921122,1005,NB13,3,246.466038713304,1326551.69957812,-22.0053688115369,2950.31863486301
-609053.347407428,602146.652025759,1256,NB14,3,0.000104531430508827,0.000000583434157330498,-0.00000092949371102391,0.0000000010946301125345
-628137.04899708,603986.741195153,1006,NB15,3,1.3100379079646,69.2021854166932,0.0378811281316469,0.092094077887074
-650481.730340053,596200.432437025,1007,NB16,3,10.7075893127678,5796.64609570922,-0.388929405688134,5.97063238928506
-670798.505832476,594437.079033438,1257,NB17,3,0.000108308809025194,0.000000314052824067504,0.000000943914174166115,0.000000000758742632192041
-602579.858279894,588015.023417099,1262,NB23,3,0.0000999241083387625,0.000000345639769349518,-0.000000330556023443,0.000000000607803085042157
-588447.09774502,610740.772849557,1047,NB41,3,0.0000866732502682839,0.000000257584739416611,0.000000453704034294398,0.000000000543550027783145
-572638.458064069,617546.564777667,1049,NB42,3,443.788785387274,4986827.92241248,-83.1445174441792,8522.99825464621
-566477.953560676,613275.419377186,1050,NB43,3,18.009210161885,12900.5793207668,2.06851027890948,11.9322362007409
-557754.921411736,623826.592145114,618,NB44,3,6.10068331093687,1058.10471539064,-2.24743338730777,5.52855934679626
-546510.853173019,634706.298261821,619,NB45,3,625.107091326093,9994752.90746555,25.7527324171953,10280.2053904432
-561364.113498105,628816.519111845,620,NB46,3,370.490927652528,5321294.15748528,-14.5015738851558,3950.15482382457
-537654.733016339,635251.708611428,1268,NB47,3,0.0000419948296883948,0.0000000594516248979451,0.000000602274299410771,0.000000000107881342215716
-577968.416347881,642350.823507,1051,NC00,3,90.0396905942152,294023.709049696,14.5448329639979,313.476571646974
-525370.861718702,654981.513670224,1052,NC01,3,34.5859221605808,31181.618418794,-5.41210353062732,32.6366195014879
-684266.521296686,578255.731993496,1258,OB00,3,0.0000162217530564675,0.0000000104213415868376,0.00000024123947008937,0.0000000000194055575413396
-701899.073708141,561533.533725463,1008,OB01,3,1.96845203327268,101.03748485599,0.00820074966654378,0.174403412826958
108972.898254644,912144.25314234,908,ID01,4,0.716324787213221,65.0461656960414,-0.0452416076097103,0.0268002829771701
126478.123353216,915037.640173526,909,ID02,4,40.2135377769299,231862.218793132,3.35670787151176,151.935222377054
100852.948892008,995893.494057177,498,IE13,4,40.8332091147125,185017.554113814,3.29680087734192,96.90052510997
115475.990338397,993280.749479705,485,IE14,4,7.13541480227783,2907.27948243822,0.857894844270796,2.44991435912358
127521.33001536,928965.535672004,722,IE19,4,0.00041047256618585,0.0000119596143866453,0.00000170631892392291,0.00000001320136775167
117036.695918009,922845.12079282,645,IE20,4,0.000438190071252985,0.0000138201808112202,0.0000000240554377040409,0.0000000128020676438157
110283.316696228,921248.669597927,475,IE21,4,22.1812661122125,40086.607958368,2.79631672833944,28.6924288005236
103819.76708982,933192.037102448,476,IE22,4,358.990096690499,28735798.9019227,-25.5004530946487,3751.40860945579
89401.8673722146,883232.825310317,845,JD26,4,21.4888001822725,63837.0244633916,4.45265646570733,28.3763939772234
78039.9002049656,874245.480376533,1116,JD27,4,0.00042311930088431,0.0000187197857113026,-0.00000123168055509416,0.0000000124693885996983
66939.8096743175,866648.976250716,846,JD28,4,13.6440198937875,13486.8587840748,-2.06535965399601,27.975633961634
61287.2329497187,881395.896375884,1117,JD29,4,0.000318796875961023,0.00000566630837231142,0.0000013900747458906,0.00000000908119226064672
45643.1413608398,885065.351988796,1118,JD30,4,0.000347827025489622,0.00000497278829128011,-0.00000229906266473887,0.00000000945757125819108
51831.2288190974,873994.739280896,855,JD31,4,22.5695256487526,27573.7598346693,-4.90759048727917,71.7451496484234
46769.0124765467,866442.362597641,1121,JD32,4,0.000279932403912404,0.0000063810937438023,0.000000813073166117016,0.0000000078041553153075
35529.0536992448,873466.418375976,856,JD33,4,301.48428996342,8196639.32449882,37.2957826258152,2795.56596578544
36071.8460280163,881750.336265177,1122,JD34,4,0.000280908137079842,0.00000735393734354334,0.00000345560345078804,0.000000010411816882443
35717.7440590342,863223.259276778,1123,JD35,4,0.000326771483442283,0.0000101161026731252,0.00000501059265899479,0.00000000723878990880924
29846.999782213,854441.366291221,1124,JD36,4,0.000270530113349551,0.00000636902444212221,0.000003238731272193,0.00000000712859079373165
26279.6013003675,864694.854219207,857,JD37,4,61.2537240870782,233031.360969055,-4.88406163524839,340.571368787752
14167.6194877232,873392.396061387,1125,JD38,4,0.000251294121761664,0.00000675404957101999,0.00000409485530340653,0.00000000680690959345081
5206.49822428462,857652.293256035,858,JD39,4,22.7842110012176,112977.679697547,0.13390893964594,67.0329327508133
